data,nom_comarca,nom_vegueria,total_tests_realitzats,velocitat_mitjana
09/06/2020,Bages,Catalunya Central,2,46.2130012512207
09/06/2020,Alt Empordà,Girona,2,6.946000099182129
09/06/2020,Baix Empordà,Girona,8,17.92675018310547
09/06/2020,Garrotxa,Girona,6,17.30066712697347
09/06/2020,Gironès,Girona,8,63.29150104522705
09/06/2020,Pla de l'Estany,Girona,2,10.149999618530273
09/06/2020,Ripollès,Girona,16,27.737625300884247
09/06/2020,Alt Penedès,Penedès,2,54.96699905395508
09/06/2020,Baix Penedès,Penedès,6,18.64233334859212
09/06/2020,Garraf,Penedès,12,51.32133420308431
09/06/2020,Baix Ebre,Terres de l'Ebre,4,23.12849998474121
10/06/2020,Cerdanya,Alt Pirineu i Aran,8,13.996000289916992
10/06/2020,Pallars Sobirà,Alt Pirineu i Aran,2,20.781999588012695
10/06/2020,Baix Llobregat,Barcelona,24,20.70133340358734
10/06/2020,Barcelonès,Barcelona,14,25.338285991123744
10/06/2020,Maresme,Barcelona,10,20.65679988861084
10/06/2020,Vallès Occidental,Barcelona,42,37.04661918821789
10/06/2020,Vallès Oriental,Barcelona,30,20.102400048573813
10/06/2020,Barcelonès,Barcelona ciutat,68,41.108676700031054
10/06/2020,Alt Camp,Camp de Tarragona,2,5.073999881744385
10/06/2020,Baix Camp,Camp de Tarragona,4,24.374000787734985
10/06/2020,Tarragonès,Camp de Tarragona,6,11.606666326522827
10/06/2020,Berguedà,Catalunya Central,2,111.09200286865234
10/06/2020,Moianès,Catalunya Central,4,12.851500511169434
10/06/2020,Osona,Catalunya Central,18,51.98377752304077
10/06/2020,Alt Empordà,Girona,6,28.57266680399577
10/06/2020,Baix Empordà,Girona,2,5.065999984741211
10/06/2020,Gironès,Girona,6,13.37166659037272
10/06/2020,Pla de l'Estany,Girona,2,20.492000579833984
10/06/2020,Ripollès,Girona,2,40.441001892089844
10/06/2020,Selva,Girona,2,30.33300018310547
10/06/2020,Segrià,Lleida,20,48.37709951400757
10/06/2020,Alt Penedès,Penedès,2,15.986000061035156
10/06/2020,Baix Penedès,Penedès,4,15.165000438690186
10/06/2020,Baix Ebre,Terres de l'Ebre,2,62.9370002746582
11/06/2020,Baix Llobregat,Barcelona,16,28.26449954509735
11/06/2020,Barcelonès,Barcelona,4,48.80550003051758
11/06/2020,Maresme,Barcelona,8,45.71799993515015
11/06/2020,Vallès Occidental,Barcelona,50,43.24067995071411
11/06/2020,Vallès Oriental,Barcelona,30,21.035666879018148
11/06/2020,Barcelonès,Barcelona ciutat,58,45.40241348332372
11/06/2020,Alt Camp,Camp de Tarragona,2,19.023000717163086
11/06/2020,Baix Camp,Camp de Tarragona,4,15.347500324249268
11/06/2020,Conca de Barberà,Camp de Tarragona,2,19.073999404907227
11/06/2020,Priorat,Camp de Tarragona,2,5.276999950408936
11/06/2020,Tarragonès,Camp de Tarragona,6,37.861000061035156
11/06/2020,Anoia,Catalunya Central,2,106.09700012207031
11/06/2020,Bages,Catalunya Central,2,95.61100006103516
11/06/2020,Berguedà,Catalunya Central,2,64.42400360107422
11/06/2020,Moianès,Catalunya Central,6,53.96799850463867
11/06/2020,Osona,Catalunya Central,4,62.44049835205078
11/06/2020,Alt Empordà,Girona,4,4.254000186920166
11/06/2020,Baix Empordà,Girona,2,47.69900131225586
11/06/2020,Pla de l'Estany,Girona,4,5.980000019073486
11/06/2020,Ripollès,Girona,10,12.73380012512207
11/06/2020,Selva,Girona,12,37.19916661580404
11/06/2020,Noguera,Lleida,2,18.183000564575195
11/06/2020,Segrià,Lleida,4,70.88199806213379
11/06/2020,Baix Penedès,Penedès,4,12.309499979019165
12/06/2020,Baix Llobregat,Barcelona,12,47.36183391014735
12/06/2020,Maresme,Barcelona,6,45.269666035970054
12/06/2020,Vallès Occidental,Barcelona,12,46.39183394114176
12/06/2020,Vallès Oriental,Barcelona,10,30.464200019836426
12/06/2020,Barcelonès,Barcelona ciutat,80,47.84104977846145
12/06/2020,Priorat,Camp de Tarragona,4,14.336999893188477
12/06/2020,Tarragonès,Camp de Tarragona,2,10.074000358581543
12/06/2020,Anoia,Catalunya Central,4,36.229498863220215
12/06/2020,Bages,Catalunya Central,22,43.72218149358576
12/06/2020,Moianès,Catalunya Central,6,28.1560001373291
12/06/2020,Osona,Catalunya Central,6,52.44333267211914
12/06/2020,Baix Empordà,Girona,4,8.803999900817871
12/06/2020,Gironès,Girona,4,35.00349998474121
12/06/2020,Ripollès,Girona,2,47.28200149536133
12/06/2020,Selva,Girona,4,27.87049961090088
12/06/2020,Segrià,Lleida,4,16.13800048828125
12/06/2020,Garraf,Penedès,2,66.33200073242188
12/06/2020,Montsià,Terres de l'Ebre,2,35.42300033569336
13/06/2020,Alt Urgell,Alt Pirineu i Aran,14,19.842999730791366
13/06/2020,Baix Llobregat,Barcelona,28,57.682285853794646
13/06/2020,Barcelonès,Barcelona,8,28.78374981880188
13/06/2020,Maresme,Barcelona,6,38.21600023905436
13/06/2020,Vallès Occidental,Barcelona,36,39.20149999194675
13/06/2020,Vallès Oriental,Barcelona,6,57.683667500813804
13/06/2020,Barcelonès,Barcelona ciutat,60,37.64046676953634
13/06/2020,Alt Camp,Camp de Tarragona,2,11.491000175476074
13/06/2020,Baix Camp,Camp de Tarragona,2,11.491000175476074
13/06/2020,Bages,Catalunya Central,20,28.93309965133667
13/06/2020,Berguedà,Catalunya Central,4,49.960500717163086
13/06/2020,Osona,Catalunya Central,16,35.586500227451324
13/06/2020,Alt Empordà,Girona,8,10.922999620437622
13/06/2020,Baix Empordà,Girona,10,32.44040069580078
13/06/2020,Gironès,Girona,8,21.78499984741211
13/06/2020,Selva,Girona,4,12.27150011062622
13/06/2020,Pla d'Urgell,Lleida,2,96.22899627685547
13/06/2020,Segrià,Lleida,2,8.303999900817871
13/06/2020,Urgell,Lleida,2,32.04399871826172
13/06/2020,Garraf,Penedès,2,40.125999450683594
13/06/2020,Baix Ebre,Terres de l'Ebre,2,19.341999053955078
14/06/2020,Baix Llobregat,Barcelona,10,25.827799987792968
14/06/2020,Barcelonès,Barcelona,2,55.03200149536133
14/06/2020,Maresme,Barcelona,10,61.68239974975586
14/06/2020,Vallès Occidental,Barcelona,32,45.06337547302246
14/06/2020,Vallès Oriental,Barcelona,24,44.58566586176554
14/06/2020,Barcelonès,Barcelona ciutat,96,34.20322934538126
14/06/2020,Alt Camp,Camp de Tarragona,2,20.31800079345703
14/06/2020,Baix Camp,Camp de Tarragona,4,16.0864999294281
14/06/2020,Bages,Catalunya Central,8,35.588748931884766
14/06/2020,Osona,Catalunya Central,6,38.12900034586588
14/06/2020,Baix Empordà,Girona,8,12.077750027179718
14/06/2020,Gironès,Girona,20,28.46719970703125
14/06/2020,Ripollès,Girona,2,2.028000116348267
14/06/2020,Selva,Girona,2,34.582000732421875
14/06/2020,Alt Penedès,Penedès,76,41.087341710140834
14/06/2020,Garraf,Penedès,4,30.434999465942383
14/06/2020,Ribera d'Ebre,Terres de l'Ebre,4,6.906000137329102
15/06/2020,Baix Llobregat,Barcelona,16,33.77712467312813
15/06/2020,Barcelonès,Barcelona,8,64.71275043487549
15/06/2020,Maresme,Barcelona,14,49.714999607631135
15/06/2020,Vallès Occidental,Barcelona,20,36.833600234985354
15/06/2020,Vallès Oriental,Barcelona,26,17.357846333430363
15/06/2020,Barcelonès,Barcelona ciutat,90,55.60031099319458
15/06/2020,Tarragonès,Camp de Tarragona,6,22.751333554585774
15/06/2020,Anoia,Catalunya Central,2,47.80099868774414
15/06/2020,Bages,Catalunya Central,12,53.55399958292643
15/06/2020,Berguedà,Catalunya Central,2,57.060001373291016
15/06/2020,Moianès,Catalunya Central,6,52.696998596191406
15/06/2020,Osona,Catalunya Central,2,21.604999542236328
15/06/2020,Baix Empordà,Girona,6,47.321666399637856
15/06/2020,Gironès,Girona,12,51.403666496276855
15/06/2020,Ripollès,Girona,2,54.79199981689453
15/06/2020,Noguera,Lleida,2,14.626999855041504
15/06/2020,Pla d'Urgell,Lleida,2,14.626999855041504
15/06/2020,Segrià,Lleida,14,50.02714279719761
15/06/2020,Alt Penedès,Penedès,32,42.25193762779236
15/06/2020,Baix Penedès,Penedès,2,16.30900001525879
15/06/2020,Garraf,Penedès,2,29.78499984741211
15/06/2020,Montsià,Terres de l'Ebre,2,5.176000118255615
16/06/2020,Pallars Sobirà,Alt Pirineu i Aran,2,44.65800094604492
16/06/2020,Baix Llobregat,Barcelona,22,24.316545248031616
16/06/2020,Barcelonès,Barcelona,8,31.126500725746155
16/06/2020,Maresme,Barcelona,14,40.29957144601004
16/06/2020,Vallès Occidental,Barcelona,20,33.30859944820404
16/06/2020,Vallès Oriental,Barcelona,44,49.77945483814586
16/06/2020,Barcelonès,Barcelona ciutat,78,69.29184634257585
16/06/2020,Alt Camp,Camp de Tarragona,34,54.39653003917021
16/06/2020,Baix Camp,Camp de Tarragona,2,15.121000289916992
16/06/2020,Tarragonès,Camp de Tarragona,8,32.2622504234314
16/06/2020,Anoia,Catalunya Central,4,28.55199909210205
16/06/2020,Bages,Catalunya Central,4,57.85050106048584
16/06/2020,Alt Empordà,Girona,4,67.46999740600586
16/06/2020,Baix Empordà,Girona,2,36.2599983215332
16/06/2020,Garrotxa,Girona,2,13.005000114440918
16/06/2020,Ripollès,Girona,4,17.613999366760254
16/06/2020,Selva,Girona,6,48.66133371988932
16/06/2020,Segrià,Lleida,6,33.374667485555015
16/06/2020,Alt Penedès,Penedès,8,38.56949996948242
16/06/2020,Baix Penedès,Penedès,8,56.851250648498535
16/06/2020,Ribera d'Ebre,Terres de l'Ebre,6,17.473333835601807
17/06/2020,Baix Llobregat,Barcelona,14,47.49985681261335
17/06/2020,Barcelonès,Barcelona,14,30.440570967538015
17/06/2020,Maresme,Barcelona,6,52.00333150227865
17/06/2020,Vallès Occidental,Barcelona,44,51.811818252910264
17/06/2020,Vallès Oriental,Barcelona,12,21.92733319600423
17/06/2020,Barcelonès,Barcelona ciutat,126,39.40158751654246
17/06/2020,Alt Camp,Camp de Tarragona,2,21.518999099731445
17/06/2020,Baix Camp,Camp de Tarragona,2,63.64899826049805
17/06/2020,Anoia,Catalunya Central,2,11.776000022888184
17/06/2020,Bages,Catalunya Central,4,48.69999885559082
17/06/2020,Osona,Catalunya Central,2,28.347000122070312
17/06/2020,Alt Empordà,Girona,4,12.512999534606934
17/06/2020,Garrotxa,Girona,2,39.80799865722656
17/06/2020,Gironès,Girona,4,22.196499824523926
17/06/2020,Ripollès,Girona,2,45.41600036621094
17/06/2020,Selva,Girona,2,47.66999816894531
17/06/2020,Alt Penedès,Penedès,2,39.41999816894531
17/06/2020,Garraf,Penedès,2,45.91600036621094
17/06/2020,Ribera d'Ebre,Terres de l'Ebre,10,14.692400169372558
18/06/2020,Alt Urgell,Alt Pirineu i Aran,8,13.534000396728516
18/06/2020,Pallars Sobirà,Alt Pirineu i Aran,2,9.520000457763672
18/06/2020,Baix Llobregat,Barcelona,16,36.11800003051758
18/06/2020,Barcelonès,Barcelona,6,18.310667196909588
18/06/2020,Maresme,Barcelona,14,25.552714688437327
18/06/2020,Vallès Occidental,Barcelona,38,33.5753157013341
18/06/2020,Vallès Oriental,Barcelona,4,35.49950122833252
18/06/2020,Barcelonès,Barcelona ciutat,92,44.27971723287002
18/06/2020,Alt Camp,Camp de Tarragona,4,29.533499717712402
18/06/2020,Baix Camp,Camp de Tarragona,2,9.788000106811523
18/06/2020,Tarragonès,Camp de Tarragona,4,42.58750104904175
18/06/2020,Anoia,Catalunya Central,14,66.84742900303432
18/06/2020,Bages,Catalunya Central,8,36.70050001144409
18/06/2020,Berguedà,Catalunya Central,12,39.432498375574745
18/06/2020,Moianès,Catalunya Central,2,34.19499969482422
18/06/2020,Osona,Catalunya Central,2,32.597999572753906
18/06/2020,Alt Empordà,Girona,2,2.002000093460083
18/06/2020,Baix Empordà,Girona,8,56.6589994430542
18/06/2020,Gironès,Girona,4,30.769498825073242
18/06/2020,Garrigues,Lleida,2,33.198001861572266
18/06/2020,Pla d'Urgell,Lleida,2,18.742000579833984
18/06/2020,Segarra,Lleida,4,30.546500205993652
18/06/2020,Alt Penedès,Penedès,10,39.67120132446289
18/06/2020,Baix Penedès,Penedès,2,5.480999946594238
18/06/2020,Garraf,Penedès,2,68.78299713134766
18/06/2020,Ribera d'Ebre,Terres de l'Ebre,6,42.280999501546226
19/06/2020,Baix Llobregat,Barcelona,36,42.2929445637597
19/06/2020,Barcelonès,Barcelona,8,21.796749591827393
19/06/2020,Maresme,Barcelona,18,34.28533352745904
19/06/2020,Vallès Occidental,Barcelona,24,30.370500087738037
19/06/2020,Vallès Oriental,Barcelona,12,30.04816706975301
19/06/2020,Barcelonès,Barcelona ciutat,84,50.956024263586315
19/06/2020,Baix Camp,Camp de Tarragona,2,29.812000274658203
19/06/2020,Conca de Barberà,Camp de Tarragona,2,58.89099884033203
19/06/2020,Tarragonès,Camp de Tarragona,2,46.722999572753906
19/06/2020,Anoia,Catalunya Central,2,20.790000915527344
19/06/2020,Berguedà,Catalunya Central,2,53.79800033569336
19/06/2020,Moianès,Catalunya Central,8,6.310499906539917
19/06/2020,Gironès,Girona,2,39.637001037597656
19/06/2020,Selva,Girona,2,50.944000244140625
19/06/2020,Noguera,Lleida,2,8.303999900817871
19/06/2020,Segrià,Lleida,4,67.86249923706055
19/06/2020,Alt Penedès,Penedès,10,25.27600040435791
19/06/2020,Garraf,Penedès,8,35.32425022125244
20/06/2020,Baix Llobregat,Barcelona,6,18.828999837239582
20/06/2020,Barcelonès,Barcelona,6,62.92700068155924
20/06/2020,Maresme,Barcelona,12,44.264999866485596
20/06/2020,Vallès Occidental,Barcelona,24,34.71133351325989
20/06/2020,Vallès Oriental,Barcelona,22,32.6031813621521
20/06/2020,Barcelonès,Barcelona ciutat,80,29.549000000953676
20/06/2020,Baix Camp,Camp de Tarragona,2,4.77899980545044
20/06/2020,Tarragonès,Camp de Tarragona,6,68.4930025736491
20/06/2020,Bages,Catalunya Central,6,8.961999893188477
20/06/2020,Osona,Catalunya Central,2,30.722000122070312
20/06/2020,Alt Empordà,Girona,4,10.30649995803833
20/06/2020,Gironès,Girona,8,33.11999988555908
20/06/2020,Pla de l'Estany,Girona,4,25.6510009765625
20/06/2020,Selva,Girona,2,33.53799819946289
20/06/2020,Segrià,Lleida,2,15.395000457763672
20/06/2020,Urgell,Lleida,2,93.90399932861328
20/06/2020,Alt Penedès,Penedès,2,33.90599822998047
20/06/2020,Garraf,Penedès,2,18.424999237060547
21/06/2020,Baix Llobregat,Barcelona,22,34.78727208484303
21/06/2020,Barcelonès,Barcelona,14,34.48857137135097
21/06/2020,Maresme,Barcelona,12,31.75700036684672
21/06/2020,Vallès Occidental,Barcelona,14,26.434714589800155
21/06/2020,Vallès Oriental,Barcelona,18,35.536000198788116
21/06/2020,Barcelonès,Barcelona ciutat,54,41.48929645397045
21/06/2020,Baix Camp,Camp de Tarragona,2,60.73400115966797
21/06/2020,Conca de Barberà,Camp de Tarragona,4,34.15999984741211
21/06/2020,Tarragonès,Camp de Tarragona,8,49.00349998474121
21/06/2020,Bages,Catalunya Central,8,37.58199942111969
21/06/2020,Baix Empordà,Girona,2,19.191999435424805
21/06/2020,Gironès,Girona,4,29.458999633789062
21/06/2020,Segrià,Lleida,2,103.73100280761719
21/06/2020,Alt Penedès,Penedès,6,44.97900072733561
21/06/2020,Garraf,Penedès,4,17.763999938964844
21/06/2020,Baix Ebre,Terres de l'Ebre,2,30.593000411987305
22/06/2020,Baix Llobregat,Barcelona,6,20.59166653951009
22/06/2020,Barcelonès,Barcelona,8,29.279499530792236
22/06/2020,Maresme,Barcelona,10,39.70159912109375
22/06/2020,Vallès Occidental,Barcelona,8,39.25124931335449
22/06/2020,Vallès Oriental,Barcelona,2,19.299999237060547
22/06/2020,Barcelonès,Barcelona ciutat,48,38.386624862750374
22/06/2020,Baix Camp,Camp de Tarragona,14,66.74442863464355
22/06/2020,Tarragonès,Camp de Tarragona,10,36.581200408935544
22/06/2020,Bages,Catalunya Central,2,33.43899917602539
22/06/2020,Berguedà,Catalunya Central,8,36.10300064086914
22/06/2020,Osona,Catalunya Central,4,61.204498291015625
22/06/2020,Baix Empordà,Girona,2,25.433000564575195
22/06/2020,Gironès,Girona,6,36.0446662902832
22/06/2020,Selva,Girona,2,24.32200050354004
22/06/2020,Segrià,Lleida,2,56.97200012207031
22/06/2020,Baix Penedès,Penedès,6,102.35799916585286
22/06/2020,Garraf,Penedès,2,20.243000030517578
22/06/2020,Baix Ebre,Terres de l'Ebre,6,60.619667053222656
23/06/2020,Alt Urgell,Alt Pirineu i Aran,2,18.562000274658203
23/06/2020,Baix Llobregat,Barcelona,10,35.79100065231323
23/06/2020,Barcelonès,Barcelona,10,33.97899971008301
23/06/2020,Maresme,Barcelona,2,14.850000381469727
23/06/2020,Vallès Occidental,Barcelona,18,24.67799970838759
23/06/2020,Vallès Oriental,Barcelona,28,23.15200001852853
23/06/2020,Barcelonès,Barcelona ciutat,36,35.02411115169525
23/06/2020,Anoia,Catalunya Central,4,7.482499837875366
23/06/2020,Bages,Catalunya Central,8,46.45625019073486
23/06/2020,Osona,Catalunya Central,2,21.756999969482422
23/06/2020,Segrià,Lleida,2,33.65700149536133
23/06/2020,Garraf,Penedès,4,53.11050033569336
24/06/2020,Baix Llobregat,Barcelona,8,31.4705011844635
24/06/2020,Barcelonès,Barcelona,16,30.775874882936478
24/06/2020,Maresme,Barcelona,16,43.329874753952026
24/06/2020,Vallès Occidental,Barcelona,24,46.61274973551432
24/06/2020,Vallès Oriental,Barcelona,20,25.56659984588623
24/06/2020,Barcelonès,Barcelona ciutat,66,41.33321221669515
24/06/2020,Tarragonès,Camp de Tarragona,8,17.51624995470047
24/06/2020,Anoia,Catalunya Central,2,48.69499969482422
24/06/2020,Bages,Catalunya Central,4,26.59049940109253
24/06/2020,Osona,Catalunya Central,2,37.54499816894531
24/06/2020,Baix Empordà,Girona,8,19.27174973487854
24/06/2020,Ripollès,Girona,2,9.732000350952148
24/06/2020,Alt Penedès,Penedès,2,38.07600021362305
24/06/2020,Garraf,Penedès,16,34.116249561309814
24/06/2020,Baix Ebre,Terres de l'Ebre,8,32.49350070953369
